REDE;NR_LATITUDE_LOJA;NR_LONGITUDE_LOJA;ID_LOJA_LEGADO;TIPO_LOJA;FL_ANALISE_MADURAS
PACHECO;-22,838611400000001;-43,311544599999998;10372;CONCORRENTES;0
PACHECO;-22,873760399999998;-43,465082799999998;10373;CONCORRENTES;0
PACHECO;-22,871070700000001;-43,336086700000003;10374;CONCORRENTES;0
PACHECO;-22,874199000000001;-43,3373305;10375;CONCORRENTES;0
PACHECO;-22,833514999999995;-43,327471500000001;10376;CONCORRENTES;0
PACHECO;-22,846796300000001;-43,324316600000003;10377;CONCORRENTES;0
PACHECO;-22,9221906;-43,371018799999987;10378;CONCORRENTES;0
PACHECO;-22,964711600000001;-43,175310199999998;10379;CONCORRENTES;0
PACHECO;-22,966176099999998;-43,178159399999998;10380;CONCORRENTES;0
PACHECO;-22,966282499999995;-43,180378600000004;10381;CONCORRENTES;0
PACHECO;-22,969545499999999;-43,185423499999999;10382;CONCORRENTES;0
PACHECO;-22,971010400000001;-43,187106900000003;10383;CONCORRENTES;0
PACHECO;-22,972276300000001;-43,188023000000008;10384;CONCORRENTES;0
PACHECO;-22,973795299999999;-43,188525499999997;10385;CONCORRENTES;0
PACHECO;-23,013061950000001;-43,95898789999999;10386;CONCORRENTES;0
PACHECO;-23,01075655;-43,3047574;10387;CONCORRENTES;0
PACHECO;-22,795986899999999;-43,183664299999997;10388;CONCORRENTES;0
PACHECO;-22,877804600000001;-43,271486799999998;10389;CONCORRENTES;0
PACHECO;-22,901277;-43,180595699999998;10390;CONCORRENTES;0
PACHECO;-22,903125200000002;-43,178095000000006;10391;CONCORRENTES;0
PACHECO;-22,907068300000002;-43,177571499999999;10392;CONCORRENTES;0
PACHECO;-23,009592100000003;-43,316964800000001;10393;CONCORRENTES;0
PACHECO;-22,955884799999996;-43,349881500000002;10394;CONCORRENTES;0
PACHECO;-22,850057199999998;-43,311506899999998;10395;CONCORRENTES;0
PACHECO;-22,915496000000001;-43,243606999999997;10396;CONCORRENTES;0
PACHECO;-22,915536299999999;-43,246011000000003;10397;CONCORRENTES;0
PACHECO;-22,916808700000001;-43,249751600000003;10398;CONCORRENTES;0
PACHECO;-22,827185100000001;-43,316339199999987;10399;CONCORRENTES;0
PACHECO;-22,827185099999998;-43,316339199999987;10400;CONCORRENTES;0
PACHECO;-22,937826099999999;-43,374989700000008;10401;CONCORRENTES;0
PACHECO;-23,013195;-43,463090700000002;10402;CONCORRENTES;0
PACHECO;-22,955273200000004;-43,573965800000003;10403;CONCORRENTES;0
PACHECO;-22,999085699999998;-43,3043209;10404;CONCORRENTES;0
PACHECO;-22,810951500000002;-43,189997699999999;10405;CONCORRENTES;0
PACHECO;-23,000611800000001;-43,634076399999998;10406;CONCORRENTES;0
PACHECO;-22,954049300000001;-43,337886099999999;10407;CONCORRENTES;0
PACHECO;-22,941370800000001;-43,341931700000004;10408;CONCORRENTES;0
PACHECO;-22,8466962;-43,3394671;10409;CONCORRENTES;0
PACHECO;-22,914273099999999;-43,373845499999987;10410;CONCORRENTES;0
PACHECO;-22,8082517;-43,197074099999988;10411;CONCORRENTES;0
PACHECO;-22,804474799999998;-43,204366299999997;10412;CONCORRENTES;0
PACHECO;-22,864470900000001;-43,548899900000002;10413;CONCORRENTES;0
PACHECO;-22,927450199999999;-43,574810399999997;10414;CONCORRENTES;0
PACHECO;-22,923843999999999;-43,567277999999988;10415;CONCORRENTES;0
PACHECO;-22,870455;-43,341083099999999;10416;CONCORRENTES;0
PACHECO;-22,873004699999999;-43,339046499999988;10417;CONCORRENTES;0
PACHECO;-22,921131899999995;-43,374472799999999;10418;CONCORRENTES;0
PACHECO;-22,936677;-43,371433400000001;10419;CONCORRENTES;0
PACHECO;-22,9807925;-43,491747400000001;10420;CONCORRENTES;0
PACHECO;-22,9236173;-43,373562900000003;10421;CONCORRENTES;0
PACHECO;-22,9274275;-43,373899799999997;10422;CONCORRENTES;0
PACHECO;-22,9633577;-43,404826499999999;10423;CONCORRENTES;0
PACHECO;-22,967011100000001;-43,413007800000003;10424;CONCORRENTES;0
PACHECO;-22,936381000000001;-43,333747999999993;10425;CONCORRENTES;0
PACHECO;-22,9398345;-43,3429401;10426;CONCORRENTES;0
PACHECO;-22,928880700000001;-43,354242300000003;10427;CONCORRENTES;0
PACHECO;-22,926303000000001;-43,346072000000014;10428;CONCORRENTES;0
PACHECO;-22,9279276;-43,339897099999988;10429;CONCORRENTES;0
PACHECO;-23,010313199999999;-43,3044309;10430;CONCORRENTES;0
PACHECO;-22,93175965;-43,17863838550403;10431;CONCORRENTES;0
PACHECO;-22,944917100000001;-43,182552100000002;10432;CONCORRENTES;0
PACHECO;-22,947884999999999;-43,182850899999998;10433;CONCORRENTES;0
PACHECO;-22,922659400000001;-43,373697800000002;10434;CONCORRENTES;0
PACHECO;-22,8665725;-43,254974799999992;10435;CONCORRENTES;0
PACHECO;-22,865924700000004;-43,254436400000003;10436;CONCORRENTES;0
PACHECO;-23,010445899999997;-43,297309200000001;10437;CONCORRENTES;0
PACHECO;-22,8544053;-43,351453300000003;10438;CONCORRENTES;0
PACHECO;-22,9355805;-43,66674600000001;10439;CONCORRENTES;0
PACHECO;-22,897810000000003;-43,351453300000003;10440;CONCORRENTES;0
PACHECO;-22,911143800000001;-43,164875500000001;10441;CONCORRENTES;0
PACHECO;-22,812404999999998;-43,198599299999991;10442;CONCORRENTES;0
PACHECO;-22,9071724;-43,176863900000001;10443;CONCORRENTES;0
PACHECO;-22,901596999999999;-43,223613499999999;10444;CONCORRENTES;0
PACHECO;-22,807858499999998;-43,3406588;10445;CONCORRENTES;0
PACHECO;-22,8795492;-43,333168200000003;10446;CONCORRENTES;0
PACHECO;-22,842952;-43,262128999999987;10447;CONCORRENTES;0
PACHECO;-22,9241037;-43,209122499999999;10448;CONCORRENTES;0
PACHECO;-22,954463000000001;-43,181587999999998;10449;CONCORRENTES;0
PACHECO;-22,858419699999999;-43,370432200000003;10450;CONCORRENTES;0
PACHECO;-22,8989847;-43,558940200000002;10451;CONCORRENTES;0
PACHECO;-22,923583300000001;-43,256690200000001;10452;CONCORRENTES;0
PACHECO;-22,922890500000001;-43,249845299999997;10453;CONCORRENTES;0
PACHECO;-22,8881418;-43,2755334;10454;CONCORRENTES;0
PACHECO;-22,901759800000001;-43,5600375;10455;CONCORRENTES;0
PACHECO;-22,787507699999999;-43,311091599999997;10456;CONCORRENTES;0
PACHECO;-22,806445199999999;-43,181691699999988;10457;CONCORRENTES;0
PACHECO;-22,863968400000001;-43,254562499999999;10458;CONCORRENTES;0
PACHECO;-22,902245400000002;-43,276343500000003;10459;CONCORRENTES;0
PACHECO;-22,924437099999999;-43,226472200000003;10460;CONCORRENTES;0
PACHECO;-22,923613700000001;-43,232332599999999;10461;CONCORRENTES;0
PACHECO;-22,922889000000001;-43,22261799999999;10462;CONCORRENTES;0
PACHECO;-22,9248592;-43,234053699999997;10463;CONCORRENTES;0
PACHECO;-22,925557600000001;-43,234976499999988;10464;CONCORRENTES;0
PACHECO;-22,932238000000002;-43,240041300000001;10465;CONCORRENTES;0
PACHECO;-22,905083000000001;-43,559501999999988;10466;CONCORRENTES;0
PACHECO;-22,902832900000003;-43,5592866;10467;CONCORRENTES;0
PACHECO;-22,903853000000002;-43,559179999999998;10468;CONCORRENTES;0
PACHECO;-22,874890499999999;-43,464743499999997;10469;CONCORRENTES;0
PACHECO;-22,896956500000002;-43,351170499999988;10470;CONCORRENTES;0
PACHECO;-22,896614600000003;-43,351905799999997;10471;CONCORRENTES;0
PACHECO;-22,920449399999999;-43,177071599999998;10472;CONCORRENTES;0
PACHECO;-22,934498000000001;-43,1875152;10473;CONCORRENTES;0
PACHECO;-22,902377699999999;-43,278269299999998;10474;CONCORRENTES;0
PACHECO;-22,902659;-43,281140299999997;10475;CONCORRENTES;0
PACHECO;-22,902421700000001;-43,281781000000002;10476;CONCORRENTES;0
PACHECO;-22,904128099999998;-43,286878100000003;10477;CONCORRENTES;0
PACHECO;-22,905528;-43,292880699999991;10478;CONCORRENTES;0
PACHECO;-22,924166599999996;-43,176966399999998;10479;CONCORRENTES;0
PACHECO;-22,931158199999999;-43,178066200000011;10480;CONCORRENTES;0
PACHECO;-22,957267999999999;-43,199267399999997;10481;CONCORRENTES;0
PACHECO;-22,914625900000001;-43,2129628;10482;CONCORRENTES;0
PACHECO;-22,4630793;-44,449466200000003;10483;CONCORRENTES;0
PACHECO;-22,878228199999999;-43,325462700000003;10484;CONCORRENTES;0
PACHECO;-22,876558500000002;-43,3399328;10485;CONCORRENTES;0
PACHECO;-22,903772400000001;-43,181656500000003;10486;CONCORRENTES;0
PACHECO;-22,853492599999999;-43,350203600000007;10487;CONCORRENTES;0
PACHECO;-22,9279431;-43,677352200000001;10488;CONCORRENTES;0
PACHECO;-22,916546799999999;-43,679389400000005;10489;CONCORRENTES;0
PACHECO;-22,916256700000002;-43,683564799999999;10490;CONCORRENTES;0
PACHECO;-22,878688799999999;-43,466586900000003;10491;CONCORRENTES;0
PACHECO;-22,8799399;-43,464250200000002;10492;CONCORRENTES;0
PACHECO;-22,879232999999999;-43,451543899999997;10493;CONCORRENTES;0
PACHECO;-22,809209999999997;-43,3216568;10494;CONCORRENTES;0
PACHECO;-22,924347999999998;-43,233956999999997;10495;CONCORRENTES;0
PACHECO;-23,0031854;-43,326601199999999;10496;CONCORRENTES;0
PACHECO;-22,963038000000001;-43,171367300000007;10497;CONCORRENTES;0
PACHECO;-22,962119099999999;-43,168078399999999;10498;CONCORRENTES;0
PACHECO;-22,922097099999998;-43,221028699999998;10499;CONCORRENTES;0
PACHECO;-22,943047;-43,331605000000003;10500;CONCORRENTES;0
PACHECO;-22,965005300000001;-43,2185524;10501;CONCORRENTES;0
PACHECO;-22,984243800000002;-43,1907195;10502;CONCORRENTES;0
PACHECO;-22,926444700000001;-43,359672499999988;10503;CONCORRENTES;0
PACHECO;-22,884893000000002;-43,366250600000001;10504;CONCORRENTES;0
PACHECO;-22,922753100000001;-43,232641399999999;10505;CONCORRENTES;0
PACHECO;-22,8788412;-43,4287657;10506;CONCORRENTES;0
PACHECO;-22,879853600000001;-43,337622499999988;10507;CONCORRENTES;0
PACHECO;-22,9153223;-43,221274399999999;10508;CONCORRENTES;0
PACHECO;-22,938016200000003;-43,177989199999992;10509;CONCORRENTES;0
PACHECO;-22,976298499999999;-43,228588299999991;10510;CONCORRENTES;0
PACHECO;-22,920697799999999;-43,244779899999997;10511;CONCORRENTES;0
PACHECO;-22,893832;-43,218406999999999;10512;CONCORRENTES;0
PACHECO;-22,840010299999999;-43,2780214;10513;CONCORRENTES;0
PACHECO;-22,806096100000001;-43,210385699999996;10514;CONCORRENTES;0
PACHECO;-22,9151241;-43,1877122;10515;CONCORRENTES;0
PACHECO;-22,910827000000001;-43,174074999999988;10516;CONCORRENTES;0
PACHECO;-22,805229300000001;-43,366472199999997;10517;CONCORRENTES;0
PACHECO;-22,910350600000001;-43,1774038;10518;CONCORRENTES;0
PACHECO;-22,912053700000001;-43,1766103;10519;CONCORRENTES;0
PACHECO;-22,936945600000001;-43,175780899999999;10520;CONCORRENTES;0
PACHECO;-22,904578099999998;-43,176793300000007;10521;CONCORRENTES;0
PACHECO;-22,9000713;-43,281203599999998;10522;CONCORRENTES;0
PACHECO;-22,885382;-42,029782999999988;10523;CONCORRENTES;0
PACHECO;-22,9495082;-43,1850077;10524;CONCORRENTES;0
PACHECO;-22,905085499999998;-43,175366400000001;10525;CONCORRENTES;0
PACHECO;-22,9000217;-43,223948999999998;10526;CONCORRENTES;0
PACHECO;-22,941523700000001;-43,340704100000004;10527;CONCORRENTES;0
PACHECO;-22,839848799999999;-43,3039402;10528;CONCORRENTES;0
PACHECO;-22,854856300000005;-43,260745100000001;10529;CONCORRENTES;0
PACHECO;-22,9274168;-43,244159499999988;10530;CONCORRENTES;0
PACHECO;-22,9053678;-43,179493099999988;10531;CONCORRENTES;0
PACHECO;-22,9847529;-43,200235800000002;10532;CONCORRENTES;0
PACHECO;-22,9843604;-43,202761199999998;10533;CONCORRENTES;0
PACHECO;-22,984262999999999;-43,208834299999999;10534;CONCORRENTES;0
PACHECO;-22,983785600000001;-43,210347200000001;10535;CONCORRENTES;0
PACHECO;-22,983498600000001;-43,212603199999997;10536;CONCORRENTES;0
PACHECO;-22,9843312;-43,197567799999987;10537;CONCORRENTES;0
PACHECO;-22,9031986;-43,558469300000013;10538;CONCORRENTES;0
PACHECO;-22,952621799999999;-43,187732500000003;10539;CONCORRENTES;0
PACHECO;-22,953648400000002;-43,1906818;10540;CONCORRENTES;0
PACHECO;-22,954005899999999;-43,191078099999999;10541;CONCORRENTES;0
PACHECO;-22,954901199999998;-43,193370299999998;10542;CONCORRENTES;0
PACHECO;-22,992045000000001;-43,251648600000003;10543;CONCORRENTES;0
PACHECO;-21,481794099999998;-41,104716099999997;10544;CONCORRENTES;0
PACHECO;-22,806750099999999;-42,979334600000001;10545;CONCORRENTES;0
PACHECO;-22,825608599999999;-43,010756399999998;10546;CONCORRENTES;0
PACHECO;-22,827689400000001;-43,019867800000007;10547;CONCORRENTES;0
PACHECO;-22,822030000000002;-42,999749999999999;10548;CONCORRENTES;0
PACHECO;-22,8221962;-43,0497546;10549;CONCORRENTES;0
PACHECO;-22,819621699999999;-43,002807300000001;10550;CONCORRENTES;0
PACHECO;-22,8302616;-43,092536799999998;10551;CONCORRENTES;0
PACHECO;-22,824762100000001;-43,0494275;10552;CONCORRENTES;0
PACHECO;-22,824148300000001;-43,047910199999997;10553;CONCORRENTES;0
PACHECO;-22,823273;-43,047018000000001;10554;CONCORRENTES;0
PACHECO;-22,8232827;-43,046711799999997;10555;CONCORRENTES;0
PACHECO;-22,815768699999996;-43,024679599999992;10556;CONCORRENTES;0
PACHECO;-22,833410799999999;-43,078700300000001;10557;CONCORRENTES;0
PACHECO;-22,810010399999999;-43,014938300000004;10558;CONCORRENTES;0
PACHECO;-22,819787999999999;-43,002642700000003;10559;CONCORRENTES;0
PACHECO;-22,778363299999999;-43,3685489;10560;CONCORRENTES;0
PACHECO;-22,7720263;-43,361095900000002;10561;CONCORRENTES;0
PACHECO;-22,803974799999999;-43,373412000000002;10562;CONCORRENTES;0
PACHECO;-22,802549600000003;-43,371132299999999;10563;CONCORRENTES;0
PACHECO;-22,795917599999999;-43,351038499999994;10564;CONCORRENTES;0
PACHECO;-22,8029279;-43,371216699999998;10565;CONCORRENTES;0
PACHECO;-22,8375083;-42,102541000000002;10566;CONCORRENTES;0
PACHECO;-22,895554400000002;-42,470564600000003;10567;CONCORRENTES;0
PACHECO;-22,892569099999999;-42,4678404;10568;CONCORRENTES;0
PACHECO;-22,7442706;-43,702931199999988;10569;CONCORRENTES;0
PACHECO;-22,412189099999999;-42,966742600000003;10570;CONCORRENTES;0
PACHECO;-22,418978200000002;-42,974413200000001;10571;CONCORRENTES;0
PACHECO;-22,4106731;-42,967679799999999;10572;CONCORRENTES;0
PACHECO;-22,1153756;-43,210536900000001;10573;CONCORRENTES;0
PACHECO;-22,114727500000001;-43,207568600000002;10574;CONCORRENTES;0
PACHECO;-22,2443548;-43,701894699999997;10575;CONCORRENTES;0
PACHECO;-22,509988499999999;-44,094160299999999;10576;CONCORRENTES;0
PACHECO;-22,505053100000001;-44,092249099999997;10577;CONCORRENTES;0
PACHECO;-22,497635500000001;-44,105678699999999;10578;CONCORRENTES;0
PACHECO;-22,5235156;-44,115155100000003;10579;CONCORRENTES;0
PACHECO;-22,5215538;-44,102770900000003;10580;CONCORRENTES;0
TAMOIO;-23,008392000000001;-44,3181479;10581;CONCORRENTES;0
TAMOIO;-22,873084800000001;-42,337237100000003;10582;CONCORRENTES;0
TAMOIO;-22,865880300000001;-42,331691900000003;10583;CONCORRENTES;0
TAMOIO;-22,781237399999998;-41,9494075;10584;CONCORRENTES;0
TAMOIO;-22,9676878;-42,022840199999997;10585;CONCORRENTES;0
TAMOIO;-22,469631400000001;-43,826106199999998;10586;CONCORRENTES;0
TAMOIO;-22,880044300000002;-42,019141099999999;10587;CONCORRENTES;0
TAMOIO;-22,882111200000001;-42,027702099999999;10588;CONCORRENTES;0
TAMOIO;-22,891224099999999;-42,042051699999988;10589;CONCORRENTES;0
TAMOIO;-22,8435709;-42,027536900000001;10590;CONCORRENTES;0
TAMOIO;-22,5592215;-42,689018599999997;10591;CONCORRENTES;0
TAMOIO;-21,827686799999999;-41,286115199999998;10592;CONCORRENTES;0
TAMOIO;-21,7837131;-41,333387599999988;10593;CONCORRENTES;0
TAMOIO;-21,760259000000001;-41,333174999999997;10594;CONCORRENTES;0
TAMOIO;-21,759293;-41,335219599999988;10595;CONCORRENTES;0
TAMOIO;-21,838043800000001;-41,260102799999999;10596;CONCORRENTES;0
TAMOIO;-21,756106899999999;-41,321275399999998;10597;CONCORRENTES;0
TAMOIO;-21,7583445;-41,3406193;10598;CONCORRENTES;0
TAMOIO;-21,763905099999999;-41,331746799999998;10599;CONCORRENTES;0
TAMOIO;-21,757560399999999;-41,325132000000004;10600;CONCORRENTES;0
TAMOIO;-21,763974000000001;-41,324655;10601;CONCORRENTES;0
TAMOIO;-22,771837399999999;-42,923087099999996;10602;CONCORRENTES;0
TAMOIO;-22,755625999999999;-42,864629000000001;10603;CONCORRENTES;0
TAMOIO;-22,750335799999998;-42,860405299999996;10604;CONCORRENTES;0
TAMOIO;-22,750335799999998;-42,860405299999996;10605;CONCORRENTES;0
TAMOIO;-21,206895599999999;-41,888339500000001;10606;CONCORRENTES;0
TAMOIO;-21,205410000000001;-41,889579300000001;10607;CONCORRENTES;0
TAMOIO;-21,203938099999998;-41,891080299999999;10608;CONCORRENTES;0
TAMOIO;-22,3736301;-41,777763299999997;10609;CONCORRENTES;0
TAMOIO;-22,591400400000001;-43,186469500000001;10610;CONCORRENTES;0
TAMOIO;-22,660991899999999;-43,035280899999997;10611;CONCORRENTES;0
TAMOIO;-22,608963299999999;-43,178443199999997;10612;CONCORRENTES;0
TAMOIO;-22,6561038;-43,0391276;10613;CONCORRENTES;0
TAMOIO;-22,911549099999998;-42,815176400000013;10614;CONCORRENTES;0
TAMOIO;-22,921393500000001;-42,817417599999999;10615;CONCORRENTES;0
TAMOIO;-22,916128100000002;-42,815770499999999;10616;CONCORRENTES;0
TAMOIO;-22,881474499999999;-43,086260000000003;10617;CONCORRENTES;0
TAMOIO;-22,943422999999999;-43,029702;10618;CONCORRENTES;0
TAMOIO;-22,944368600000001;-43,030742199999999;10619;CONCORRENTES;0
TAMOIO;-22,893431;-43,122256200000002;10620;CONCORRENTES;0
TAMOIO;-22,893298399999999;-43,123155199999999;10621;CONCORRENTES;0
TAMOIO;-22,917797199999999;-43,094821899999999;10622;CONCORRENTES;0
TAMOIO;-22,920464200000001;-43,090776400000003;10623;CONCORRENTES;0
TAMOIO;-22,920300900000001;-43,090122600000001;10624;CONCORRENTES;0
TAMOIO;-22,920254700000001;-43,0916462;10625;CONCORRENTES;0
TAMOIO;-22,895452299999999;-43,123816099999999;10626;CONCORRENTES;0
TAMOIO;-22,9549436;-43,060308599999999;10627;CONCORRENTES;0
TAMOIO;-22,906840800000001;-43,0559516;10628;CONCORRENTES;0
TAMOIO;-22,9468672;-43,031396800000003;10629;CONCORRENTES;0
TAMOIO;-22,9399725;-43,0472769;10630;CONCORRENTES;0
TAMOIO;-22,953388199999999;-43,078121699999997;10631;CONCORRENTES;0
TAMOIO;-22,903569699999998;-43,119223300000002;10632;CONCORRENTES;0
TAMOIO;-22,908110199999999;-43,109556499999997;10633;CONCORRENTES;0
TAMOIO;-22,823641599999998;-43,378697799999998;10634;CONCORRENTES;0
TAMOIO;-22,903699199999998;-43,122263099999998;10635;CONCORRENTES;0
TAMOIO;-22,901259;-43,109253799999998;10636;CONCORRENTES;0
TAMOIO;-22,898283899999999;-43,103187800000001;10637;CONCORRENTES;0
TAMOIO;-22,9036121;-43,114222900000001;10638;CONCORRENTES;0
TAMOIO;-22,2849371;-42,531696699999998;10639;CONCORRENTES;0
TAMOIO;-22,279478900000001;-42,5325153;10640;CONCORRENTES;0
TAMOIO;-22,3049085;-42,538988400000001;10641;CONCORRENTES;0
TAMOIO;-22,5093292;-43,173545099999998;10642;CONCORRENTES;0
TAMOIO;-22,509263499999999;-43,174302099999998;10643;CONCORRENTES;0
TAMOIO;-22,507321900000001;-43,1700327;10644;CONCORRENTES;0
TAMOIO;-22,709896400000002;-42,624171699999998;10645;CONCORRENTES;0
TAMOIO;-22,709375999999999;-42,627741;10646;CONCORRENTES;0
TAMOIO;-22,859355600000001;-43,549258199999997;10647;CONCORRENTES;0
TAMOIO;-22,9038082;-43,174867900000002;10648;CONCORRENTES;0
TAMOIO;-22,8096067;-43,015921800000001;10649;CONCORRENTES;0
TAMOIO;-22,8350644;-43,054121100000003;10650;CONCORRENTES;0
TAMOIO;-22,816696499999999;-43,030040999999997;10651;CONCORRENTES;0
TAMOIO;-22,8334206;-43,079556199999999;10652;CONCORRENTES;0
TAMOIO;-22,828376299999999;-43,055583300000002;10653;CONCORRENTES;0
TAMOIO;-22,827514000000001;-43,053353999999999;10654;CONCORRENTES;0
TAMOIO;-22,827400300000001;-43,011341100000003;10655;CONCORRENTES;0
TAMOIO;-22,81852495;-43,006536449999999;10656;CONCORRENTES;0
TAMOIO;-22,819793099999998;-43,002236099999998;10657;CONCORRENTES;0
TAMOIO;-22,823337299999999;-43,047552499999988;10658;CONCORRENTES;0
TAMOIO;-22,838197900000001;-43,065980000000003;10659;CONCORRENTES;0
TAMOIO;-22,815257599999999;-43,023455899999988;10660;CONCORRENTES;0
TAMOIO;-22,8234894;-43,045577199999997;10661;CONCORRENTES;0
TAMOIO;-22,797283499999999;-42,979551999999998;10662;CONCORRENTES;0
TAMOIO;-22,832719999999998;-43,041697999999997;10663;CONCORRENTES;0
TAMOIO;-22,8194333;-43,000937999999998;10664;CONCORRENTES;0
TAMOIO;-22,820138;-43,002357000000003;10665;CONCORRENTES;0
TAMOIO;-22,837395900000001;-42,102328999999997;10666;CONCORRENTES;0
TAMOIO;-22,8371019;-42,102255;10667;CONCORRENTES;0
TAMOIO;-22,892567400000001;-42,468276400000001;10668;CONCORRENTES;0
TAMOIO;-22,4124132;-42,9670275;10669;CONCORRENTES;0
TAMOIO;-22,243898300000001;-43,702130799999999;10670;CONCORRENTES;0
DROGASMIL;-22,7145975;-43,326976199999997;10671;CONCORRENTES;0
DROGASMIL;-22,786885699999999;-43,311716300000001;10672;CONCORRENTES;0
DROGASMIL;-22,789866799999999;-43,3070053;10673;CONCORRENTES;0
DROGASMIL;-22,786689800000001;-43,286443800000001;10674;CONCORRENTES;0
DROGASMIL;-22,786827599999999;-43,310651300000004;10675;CONCORRENTES;0
DROGASMIL;-22,8087442;-43,4166983;10676;CONCORRENTES;0
DROGASMIL;-22,761706;-43,4652843;10677;CONCORRENTES;0
DROGASMIL;-22,7894592;-43,549861100000001;10678;CONCORRENTES;0
DROGASMIL;-22,785857799999999;-43,543401099999997;10679;CONCORRENTES;0
DROGASMIL;-22,759923100000002;-43,455506900000003;10680;CONCORRENTES;0
DROGASMIL;-22,760131900000001;-43,450474;10681;CONCORRENTES;0
DROGASMIL;-22,706319499999999;-43,571863700000002;10682;CONCORRENTES;0
DROGASMIL;-22,8019189;-43,201682099999999;10683;CONCORRENTES;0
DROGASMIL;-22,9906355;-43,431104300000001;10684;CONCORRENTES;0
DROGASMIL;-23,020380899999999;-43,453600600000001;10685;CONCORRENTES;0
DROGASMIL;-22,909925399999999;-43,172390399999998;10686;CONCORRENTES;0
DROGASMIL;-22,984366000000001;-43,223874000000002;10687;CONCORRENTES;0
DROGASMIL;-23,002883499999999;-43,363894700000003;10688;CONCORRENTES;0
DROGASMIL;-22,859355600000001;-43,549258199999997;10689;CONCORRENTES;0
DROGASMIL;-22,909473800000001;-43,580762700000001;10690;CONCORRENTES;0
DROGASMIL;-23,011995599999999;-43,461621000000001;10691;CONCORRENTES;0
DROGASMIL;-23,0010063;-43,341686500000002;10692;CONCORRENTES;0
DROGASMIL;-23,001214999999998;-43,338297300000001;10693;CONCORRENTES;0
DROGASMIL;-22,999923200000001;-43,3396081;10694;CONCORRENTES;0
DROGASMIL;-23,001429000000002;-43,386016300000001;10695;CONCORRENTES;0
DROGASMIL;-23,0162069;-43,4723677;10696;CONCORRENTES;0
DROGASMIL;-22,886214899999999;-43,283328300000001;10697;CONCORRENTES;0
DROGASMIL;-22,885282400000001;-43,282395399999999;10698;CONCORRENTES;0
DROGASMIL;-23,009800800000001;-43,350407500000003;10699;CONCORRENTES;0
DROGASMIL;-22,846871100000001;-43,3244015;10700;CONCORRENTES;0
DROGASMIL;-22,921870599999998;-43,370755000000003;10701;CONCORRENTES;0
DROGASMIL;-22,984567699999999;-43,190643899999998;10702;CONCORRENTES;0
DROGASMIL;-22,966282499999998;-43,180378599999997;10703;CONCORRENTES;0
DROGASMIL;-22,971087099999998;-43,187142100000003;10704;CONCORRENTES;0
DROGASMIL;-22,973304299999999;-43,188658599999997;10705;CONCORRENTES;0
DROGASMIL;-22,966282499999998;-43,180378599999997;10706;CONCORRENTES;0
DROGASMIL;-22,976505199999998;-43,190569400000001;10707;CONCORRENTES;0
DROGASMIL;-22,8317546;-43,344245399999998;10708;CONCORRENTES;0
DROGASMIL;-22,877752600000001;-43,271592949999999;10709;CONCORRENTES;0
DROGASMIL;-22,911204900000001;-43,175102000000003;10710;CONCORRENTES;0
DROGASMIL;-22,850203499999999;-43,310491200000001;10711;CONCORRENTES;0
DROGASMIL;-22,886099999999999;-43,557765799999999;10712;CONCORRENTES;0
DROGASMIL;-23,0249536;-43,501063600000002;10713;CONCORRENTES;0
DROGASMIL;-22,927603900000001;-43,359335999999999;10714;CONCORRENTES;0
DROGASMIL;-22,923045500000001;-43,375072699999997;10715;CONCORRENTES;0
DROGASMIL;-22,864470900000001;-43,548899900000002;10716;CONCORRENTES;0
DROGASMIL;-22,947461000000001;-43,183467200000003;10717;CONCORRENTES;0
DROGASMIL;-22,9242718;-43,231792300000002;10718;CONCORRENTES;0
DROGASMIL;-22,9240171;-43,209046899999997;10719;CONCORRENTES;0
DROGASMIL;-22,9193268;-43,250186100000001;10720;CONCORRENTES;0
DROGASMIL;-22,9242946;-43,227012299999998;10721;CONCORRENTES;0
DROGASMIL;-22,932090200000001;-43,240116100000002;10722;CONCORRENTES;0
DROGASMIL;-22,932493300000001;-43,2403543;10723;CONCORRENTES;0
DROGASMIL;-22,9048199;-43,559831000000003;10724;CONCORRENTES;0
DROGASMIL;-22,950803400000002;-43,187241100000001;10725;CONCORRENTES;0
DROGASMIL;-22,9020148;-43,282875900000001;10726;CONCORRENTES;0
DROGASMIL;-22,925285500000001;-43,176769299999997;10727;CONCORRENTES;0
DROGASMIL;-22,9270219;-43,176622299999998;10728;CONCORRENTES;0
DROGASMIL;-22,841407499999999;-43,278203599999998;10729;CONCORRENTES;0
DROGASMIL;-22,8902404;-43,270666300000002;10730;CONCORRENTES;0
DROGASMIL;-22,878688799999999;-43,466586900000003;10731;CONCORRENTES;0
DROGASMIL;-22,9207535;-43,218635900000002;10732;CONCORRENTES;0
DROGASMIL;-22,915713799999999;-43,221736900000003;10733;CONCORRENTES;0
DROGASMIL;-22,9389976;-43,178339000000001;10734;CONCORRENTES;0
DROGASMIL;-22,9497553;-43,184992800000003;10735;CONCORRENTES;0
DROGASMIL;-23,007450800000001;-43,4527845;10736;CONCORRENTES;0
DROGASMIL;-22,905113400000001;-43,175454100000003;10737;CONCORRENTES;0
DROGASMIL;-22,984431099999998;-43,203583899999998;10738;CONCORRENTES;0
DROGASMIL;-22,983785600000001;-43,210347200000001;10739;CONCORRENTES;0
DROGASMIL;-22,984580900000001;-43,197269800000001;10740;CONCORRENTES;0
