REDE,NR_LATITUDE_LOJA,NR_LONGITUDE_LOJA,ID_LOJA_LEGADO,TIPO_LOJA,FL_ANALISE_MADURAS,Qtd_Lojas_Venancio,Qtd_Lojas_Concorrentes,Qtd_Total_Lojas_Proximas
PACHECO,-22.9848391,-43.2250261,10336,CONCORRENTES,0,0,0,0
PACHECO,-22.9840787,-43.2230134,10337,CONCORRENTES,0,0,0,0
PACHECO,-22.8410941,-43.3688786,10338,CONCORRENTES,0,0,0,0
PACHECO,-22.8353654,-43.2813619,10339,CONCORRENTES,0,0,0,0
PACHECO,-22.8397282,-43.3116012,10340,CONCORRENTES,0,0,0,0
PACHECO,-22.8388629,-43.2958123,10341,CONCORRENTES,0,0,0,0
PACHECO,-22.9171137,-43.6327701,10342,CONCORRENTES,0,0,0,0
PACHECO,-22.9094738,-43.5807627,10343,CONCORRENTES,0,0,0,0
PACHECO,-22.876952,-43.4650977,10344,CONCORRENTES,0,0,0,0
PACHECO,-22.878471,-43.4648772,10345,CONCORRENTES,0,0,0,0
PACHECO,-22.8759737,-43.4648091,10346,CONCORRENTES,0,0,0,0
PACHECO,-23.0006032,-43.3541134,10347,CONCORRENTES,0,0,0,0
PACHECO,-23.0063647,-43.4322009,10348,CONCORRENTES,0,0,0,0
PACHECO,-23.0092019,-43.4440976,10349,CONCORRENTES,0,0,0,0
PACHECO,-23.0082405,-43.4448702,10350,CONCORRENTES,0,0,0,0
PACHECO,-23.0132322,-43.4597487,10351,CONCORRENTES,0,0,0,0
PACHECO,-23.0132521,-43.464355,10352,CONCORRENTES,0,0,0,0
PACHECO,-23.0000513,-43.3332004,10353,CONCORRENTES,0,0,0,0
PACHECO,-23.0202897,-43.4871041,10354,CONCORRENTES,0,0,0,0
PACHECO,-22.9976583,-43.3581268,10355,CONCORRENTES,0,0,0,0
PACHECO,-22.9999232,-43.3396081,10356,CONCORRENTES,0,0,0,0
PACHECO,-23.0007498,-43.3835775,10357,CONCORRENTES,0,0,0,0
PACHECO,-22.9995588,-43.4043753,10358,CONCORRENTES,0,0,0,0
PACHECO,-22.8788223,-43.4290424,10359,CONCORRENTES,0,0,0,0
PACHECO,-22.8862019,-43.2828232,10360,CONCORRENTES,0,0,0,0
PACHECO,-22.8873005,-43.2856322,10361,CONCORRENTES,0,0,0,0
PACHECO,-22.8852767,-43.2986056,10362,CONCORRENTES,0,0,0,0
PACHECO,-22.972783,-43.3920835,10363,CONCORRENTES,0,0,0,0
PACHECO,-22.9443254,-43.3679793,10364,CONCORRENTES,0,0,0,0
PACHECO,-23.2577339,-43.343733,10365,CONCORRENTES,0,0,0,0
PACHECO,-22.9208941,-43.360438,10366,CONCORRENTES,0,0,0,0
PACHECO,-22.9890673,-43.3615292,10367,CONCORRENTES,0,0,0,0
PACHECO,-22.8810932,-43.2938719,10368,CONCORRENTES,0,0,0,0
PACHECO,-22.9215315,-43.2354314,10369,CONCORRENTES,0,0,0,0
PACHECO,-22.8832874,-43.4079374,10370,CONCORRENTES,0,0,0,0
PACHECO,-23.0015147,-43.3505587,10371,CONCORRENTES,0,0,0,0
PACHECO,-22.8386114,-43.3115446,10372,CONCORRENTES,0,0,0,0
PACHECO,-22.8737604,-43.4650828,10373,CONCORRENTES,0,0,0,0
PACHECO,-22.8710707,-43.3360867,10374,CONCORRENTES,0,0,0,0
PACHECO,-22.874199,-43.3373305,10375,CONCORRENTES,0,0,0,0
PACHECO,-22.833515,-43.3274715,10376,CONCORRENTES,0,0,0,0
PACHECO,-22.8467963,-43.3243166,10377,CONCORRENTES,0,0,0,0
PACHECO,-22.9221906,-43.3710188,10378,CONCORRENTES,0,0,0,0
PACHECO,-22.9647116,-43.1753102,10379,CONCORRENTES,0,0,0,0
PACHECO,-22.9661761,-43.1781594,10380,CONCORRENTES,0,0,0,0
PACHECO,-22.9662825,-43.1803786,10381,CONCORRENTES,0,0,0,0
PACHECO,-22.9695455,-43.1854235,10382,CONCORRENTES,0,0,0,0
PACHECO,-22.9710104,-43.1871069,10383,CONCORRENTES,0,0,0,0
PACHECO,-22.9722763,-43.188023,10384,CONCORRENTES,0,0,0,0
PACHECO,-22.9737953,-43.1885255,10385,CONCORRENTES,0,0,0,0
PACHECO,-23.013062,-43.9589879,10386,CONCORRENTES,0,0,0,0
PACHECO,-23.0107566,-43.3047574,10387,CONCORRENTES,0,0,0,0
PACHECO,-22.7959869,-43.1836643,10388,CONCORRENTES,0,0,0,0
PACHECO,-22.8778046,-43.2714868,10389,CONCORRENTES,0,0,0,0
PACHECO,-22.901277,-43.1805957,10390,CONCORRENTES,0,0,0,0
PACHECO,-22.9031252,-43.178095,10391,CONCORRENTES,0,0,0,0
PACHECO,-22.9070683,-43.1775715,10392,CONCORRENTES,0,0,0,0
PACHECO,-23.0095921,-43.3169648,10393,CONCORRENTES,0,0,0,0
PACHECO,-22.9558848,-43.3498815,10394,CONCORRENTES,0,0,0,0
PACHECO,-22.8500572,-43.3115069,10395,CONCORRENTES,0,0,0,0
PACHECO,-22.915496,-43.243607,10396,CONCORRENTES,0,0,0,0
PACHECO,-22.9155363,-43.246011,10397,CONCORRENTES,0,0,0,0
PACHECO,-22.9168087,-43.2497516,10398,CONCORRENTES,0,0,0,0
PACHECO,-22.8271851,-43.3163392,10399,CONCORRENTES,0,0,0,0
PACHECO,-22.8271851,-43.3163392,10400,CONCORRENTES,0,0,0,0
PACHECO,-22.9378261,-43.3749897,10401,CONCORRENTES,0,0,0,0
PACHECO,-23.013195,-43.4630907,10402,CONCORRENTES,0,0,0,0
PACHECO,-22.9552732,-43.5739658,10403,CONCORRENTES,0,0,0,0
PACHECO,-22.9990857,-43.3043209,10404,CONCORRENTES,0,0,0,0
PACHECO,-22.8109515,-43.1899977,10405,CONCORRENTES,0,0,0,0
PACHECO,-23.0006118,-43.6340764,10406,CONCORRENTES,0,0,0,0
PACHECO,-22.9540493,-43.3378861,10407,CONCORRENTES,0,0,0,0
PACHECO,-22.9413708,-43.3419317,10408,CONCORRENTES,0,0,0,0
PACHECO,-22.8466962,-43.3394671,10409,CONCORRENTES,0,0,0,0
PACHECO,-22.9142731,-43.3738455,10410,CONCORRENTES,0,0,0,0
PACHECO,-22.8082517,-43.1970741,10411,CONCORRENTES,0,0,0,0
PACHECO,-22.8044748,-43.2043663,10412,CONCORRENTES,0,0,0,0
PACHECO,-22.8644709,-43.5488999,10413,CONCORRENTES,0,0,0,0
PACHECO,-22.9274502,-43.5748104,10414,CONCORRENTES,0,0,0,0
PACHECO,-22.923844,-43.567278,10415,CONCORRENTES,0,0,0,0
PACHECO,-22.870455,-43.3410831,10416,CONCORRENTES,0,0,0,0
PACHECO,-22.8730047,-43.3390465,10417,CONCORRENTES,0,0,0,0
PACHECO,-22.9211319,-43.3744728,10418,CONCORRENTES,0,0,0,0
PACHECO,-22.936677,-43.3714334,10419,CONCORRENTES,0,0,0,0
PACHECO,-22.9807925,-43.4917474,10420,CONCORRENTES,0,0,0,0
PACHECO,-22.9236173,-43.3735629,10421,CONCORRENTES,0,0,0,0
PACHECO,-22.9274275,-43.3738998,10422,CONCORRENTES,0,0,0,0
PACHECO,-22.9633577,-43.4048265,10423,CONCORRENTES,0,0,0,0
PACHECO,-22.9670111,-43.4130078,10424,CONCORRENTES,0,0,0,0
PACHECO,-22.936381,-43.333748,10425,CONCORRENTES,0,0,0,0
PACHECO,-22.9398345,-43.3429401,10426,CONCORRENTES,0,0,0,0
PACHECO,-22.9288807,-43.3542423,10427,CONCORRENTES,0,0,0,0
PACHECO,-22.926303,-43.346072,10428,CONCORRENTES,0,0,0,0
PACHECO,-22.9279276,-43.3398971,10429,CONCORRENTES,0,0,0,0
PACHECO,-23.0103132,-43.3044309,10430,CONCORRENTES,0,0,0,0
PACHECO,-22.9317596,-43.1786384,10431,CONCORRENTES,0,0,0,0
PACHECO,-22.9449171,-43.1825521,10432,CONCORRENTES,0,0,0,0
PACHECO,-22.947885,-43.1828509,10433,CONCORRENTES,0,0,0,0
PACHECO,-22.9226594,-43.3736978,10434,CONCORRENTES,0,0,0,0
PACHECO,-22.8665725,-43.2549748,10435,CONCORRENTES,0,0,0,0
PACHECO,-22.8659247,-43.2544364,10436,CONCORRENTES,0,0,0,0
PACHECO,-23.0104459,-43.2973092,10437,CONCORRENTES,0,0,0,0
PACHECO,-22.8544053,-43.3514533,10438,CONCORRENTES,0,0,0,0
PACHECO,-22.9355805,-43.666746,10439,CONCORRENTES,0,0,0,0
PACHECO,-22.89781,-43.3514533,10440,CONCORRENTES,0,0,0,0
PACHECO,-22.9111438,-43.1648755,10441,CONCORRENTES,0,0,0,0
PACHECO,-22.812405,-43.1985993,10442,CONCORRENTES,0,0,0,0
PACHECO,-22.9071724,-43.1768639,10443,CONCORRENTES,0,0,0,0
PACHECO,-22.901597,-43.2236135,10444,CONCORRENTES,0,0,0,0
PACHECO,-22.8078585,-43.3406588,10445,CONCORRENTES,0,0,0,0
PACHECO,-22.8795492,-43.3331682,10446,CONCORRENTES,0,0,0,0
PACHECO,-22.842952,-43.262129,10447,CONCORRENTES,0,0,0,0
PACHECO,-22.9241037,-43.2091225,10448,CONCORRENTES,0,0,0,0
PACHECO,-22.954463,-43.181588,10449,CONCORRENTES,0,0,0,0
PACHECO,-22.8584197,-43.3704322,10450,CONCORRENTES,0,0,0,0
PACHECO,-22.8989847,-43.5589402,10451,CONCORRENTES,0,0,0,0
PACHECO,-22.9235833,-43.2566902,10452,CONCORRENTES,0,0,0,0
PACHECO,-22.9228905,-43.2498453,10453,CONCORRENTES,0,0,0,0
PACHECO,-22.8881418,-43.2755334,10454,CONCORRENTES,0,0,0,0
PACHECO,-22.9017598,-43.5600375,10455,CONCORRENTES,0,0,0,0
PACHECO,-22.7875077,-43.3110916,10456,CONCORRENTES,0,0,0,0
PACHECO,-22.8064452,-43.1816917,10457,CONCORRENTES,0,0,0,0
PACHECO,-22.8639684,-43.2545625,10458,CONCORRENTES,0,0,0,0
PACHECO,-22.9022454,-43.2763435,10459,CONCORRENTES,0,0,0,0
PACHECO,-22.9244371,-43.2264722,10460,CONCORRENTES,0,0,0,0
PACHECO,-22.9236137,-43.2323326,10461,CONCORRENTES,0,0,0,0
PACHECO,-22.922889,-43.222618,10462,CONCORRENTES,0,0,0,0
PACHECO,-22.9248592,-43.2340537,10463,CONCORRENTES,0,0,0,0
PACHECO,-22.9255576,-43.2349765,10464,CONCORRENTES,0,0,0,0
PACHECO,-22.932238,-43.2400413,10465,CONCORRENTES,0,0,0,0
PACHECO,-22.905083,-43.559502,10466,CONCORRENTES,0,0,0,0
PACHECO,-22.9028329,-43.5592866,10467,CONCORRENTES,0,0,0,0
PACHECO,-22.903853,-43.55918,10468,CONCORRENTES,0,0,0,0
PACHECO,-22.8748905,-43.4647435,10469,CONCORRENTES,0,0,0,0
PACHECO,-22.8969565,-43.3511705,10470,CONCORRENTES,0,0,0,0
PACHECO,-22.8966146,-43.3519058,10471,CONCORRENTES,0,0,0,0
PACHECO,-22.9204494,-43.1770716,10472,CONCORRENTES,0,0,0,0
PACHECO,-22.934498,-43.1875152,10473,CONCORRENTES,0,0,0,0
PACHECO,-22.9023777,-43.2782693,10474,CONCORRENTES,0,0,0,0
PACHECO,-22.902659,-43.2811403,10475,CONCORRENTES,0,0,0,0
PACHECO,-22.9024217,-43.281781,10476,CONCORRENTES,0,0,0,0
PACHECO,-22.9041281,-43.2868781,10477,CONCORRENTES,0,0,0,0
PACHECO,-22.905528,-43.2928807,10478,CONCORRENTES,0,0,0,0
PACHECO,-22.9241666,-43.1769664,10479,CONCORRENTES,0,0,0,0
PACHECO,-22.9311582,-43.1780662,10480,CONCORRENTES,0,0,0,0
PACHECO,-22.957268,-43.1992674,10481,CONCORRENTES,0,0,0,0
PACHECO,-22.9146259,-43.2129628,10482,CONCORRENTES,0,0,0,0
PACHECO,-22.4630793,-44.4494662,10483,CONCORRENTES,0,0,0,0
PACHECO,-22.8782282,-43.3254627,10484,CONCORRENTES,0,0,0,0
PACHECO,-22.8765585,-43.3399328,10485,CONCORRENTES,0,0,0,0
PACHECO,-22.9037724,-43.1816565,10486,CONCORRENTES,0,0,0,0
PACHECO,-22.8534926,-43.3502036,10487,CONCORRENTES,0,0,0,0
PACHECO,-22.9279431,-43.6773522,10488,CONCORRENTES,0,0,0,0
PACHECO,-22.9165468,-43.6793894,10489,CONCORRENTES,0,0,0,0
PACHECO,-22.9162567,-43.6835648,10490,CONCORRENTES,0,0,0,0
PACHECO,-22.8786888,-43.4665869,10491,CONCORRENTES,0,0,0,0
PACHECO,-22.8799399,-43.4642502,10492,CONCORRENTES,0,0,0,0
PACHECO,-22.879233,-43.4515439,10493,CONCORRENTES,0,0,0,0
PACHECO,-22.80921,-43.3216568,10494,CONCORRENTES,0,0,0,0
PACHECO,-22.924348,-43.233957,10495,CONCORRENTES,0,0,0,0
PACHECO,-23.0031854,-43.3266012,10496,CONCORRENTES,0,0,0,0
PACHECO,-22.963038,-43.1713673,10497,CONCORRENTES,0,0,0,0
PACHECO,-22.9621191,-43.1680784,10498,CONCORRENTES,0,0,0,0
PACHECO,-22.9220971,-43.2210287,10499,CONCORRENTES,0,0,0,0
PACHECO,-22.943047,-43.331605,10500,CONCORRENTES,0,0,0,0
PACHECO,-22.9650053,-43.2185524,10501,CONCORRENTES,0,0,0,0
PACHECO,-22.9842438,-43.1907195,10502,CONCORRENTES,0,0,0,0
PACHECO,-22.9264447,-43.3596725,10503,CONCORRENTES,0,0,0,0
PACHECO,-22.884893,-43.3662506,10504,CONCORRENTES,0,0,0,0
PACHECO,-22.9227531,-43.2326414,10505,CONCORRENTES,0,0,0,0
PACHECO,-22.8788412,-43.4287657,10506,CONCORRENTES,0,0,0,0
PACHECO,-22.8798536,-43.3376225,10507,CONCORRENTES,0,0,0,0
PACHECO,-22.9153223,-43.2212744,10508,CONCORRENTES,0,0,0,0
PACHECO,-22.9380162,-43.1779892,10509,CONCORRENTES,0,0,0,0
PACHECO,-22.9762985,-43.2285883,10510,CONCORRENTES,0,0,0,0
PACHECO,-22.9206978,-43.2447799,10511,CONCORRENTES,0,0,0,0
PACHECO,-22.893832,-43.218407,10512,CONCORRENTES,0,0,0,0
PACHECO,-22.8400103,-43.2780214,10513,CONCORRENTES,0,0,0,0
PACHECO,-22.8060961,-43.2103857,10514,CONCORRENTES,0,0,0,0
PACHECO,-22.9151241,-43.1877122,10515,CONCORRENTES,0,0,0,0
PACHECO,-22.910827,-43.174075,10516,CONCORRENTES,0,0,0,0
PACHECO,-22.8052293,-43.3664722,10517,CONCORRENTES,0,0,0,0
PACHECO,-22.9103506,-43.1774038,10518,CONCORRENTES,0,0,0,0
PACHECO,-22.9120537,-43.1766103,10519,CONCORRENTES,0,0,0,0
PACHECO,-22.9369456,-43.1757809,10520,CONCORRENTES,0,0,0,0
PACHECO,-22.9045781,-43.1767933,10521,CONCORRENTES,0,0,0,0
PACHECO,-22.9000713,-43.2812036,10522,CONCORRENTES,0,0,0,0
PACHECO,-22.885382,-42.029783,10523,CONCORRENTES,0,0,0,0
PACHECO,-22.9495082,-43.1850077,10524,CONCORRENTES,0,0,0,0
PACHECO,-22.9050855,-43.1753664,10525,CONCORRENTES,0,0,0,0
PACHECO,-22.9000217,-43.223949,10526,CONCORRENTES,0,0,0,0
PACHECO,-22.9415237,-43.3407041,10527,CONCORRENTES,0,0,0,0
PACHECO,-22.8398488,-43.3039402,10528,CONCORRENTES,0,0,0,0
PACHECO,-22.8548563,-43.2607451,10529,CONCORRENTES,0,0,0,0
PACHECO,-22.9274168,-43.2441595,10530,CONCORRENTES,0,0,0,0
PACHECO,-22.9053678,-43.1794931,10531,CONCORRENTES,0,0,0,0
PACHECO,-22.9847529,-43.2002358,10532,CONCORRENTES,0,0,0,0
PACHECO,-22.9843604,-43.2027612,10533,CONCORRENTES,0,0,0,0
PACHECO,-22.984263,-43.2088343,10534,CONCORRENTES,0,0,0,0
PACHECO,-22.9837856,-43.2103472,10535,CONCORRENTES,0,0,0,0
PACHECO,-22.9834986,-43.2126032,10536,CONCORRENTES,0,0,0,0
PACHECO,-22.9843312,-43.1975678,10537,CONCORRENTES,0,0,0,0
PACHECO,-22.9031986,-43.5584693,10538,CONCORRENTES,0,0,0,0
PACHECO,-22.9526218,-43.1877325,10539,CONCORRENTES,0,0,0,0
PACHECO,-22.9536484,-43.1906818,10540,CONCORRENTES,0,0,0,0
PACHECO,-22.9540059,-43.1910781,10541,CONCORRENTES,0,0,0,0
PACHECO,-22.9549012,-43.1933703,10542,CONCORRENTES,0,0,0,0
PACHECO,-22.992045,-43.2516486,10543,CONCORRENTES,0,0,0,0
PACHECO,-21.4817941,-41.1047161,10544,CONCORRENTES,0,0,0,0
PACHECO,-22.8067501,-42.9793346,10545,CONCORRENTES,0,0,0,0
PACHECO,-22.8256086,-43.0107564,10546,CONCORRENTES,0,0,0,0
PACHECO,-22.8276894,-43.0198678,10547,CONCORRENTES,0,0,0,0
PACHECO,-22.82203,-42.99975,10548,CONCORRENTES,0,0,0,0
PACHECO,-22.8221962,-43.0497546,10549,CONCORRENTES,0,0,0,0
PACHECO,-22.8196217,-43.0028073,10550,CONCORRENTES,0,0,0,0
PACHECO,-22.8302616,-43.0925368,10551,CONCORRENTES,0,0,0,0
PACHECO,-22.8247621,-43.0494275,10552,CONCORRENTES,0,0,0,0
PACHECO,-22.8241483,-43.0479102,10553,CONCORRENTES,0,0,0,0
PACHECO,-22.823273,-43.047018,10554,CONCORRENTES,0,0,0,0
PACHECO,-22.8232827,-43.0467118,10555,CONCORRENTES,0,0,0,0
PACHECO,-22.8157687,-43.0246796,10556,CONCORRENTES,0,0,0,0
PACHECO,-22.8334108,-43.0787003,10557,CONCORRENTES,0,0,0,0
PACHECO,-22.8100104,-43.0149383,10558,CONCORRENTES,0,0,0,0
PACHECO,-22.819788,-43.0026427,10559,CONCORRENTES,0,0,0,0
PACHECO,-22.7783633,-43.3685489,10560,CONCORRENTES,0,0,0,0
PACHECO,-22.7720263,-43.3610959,10561,CONCORRENTES,0,0,0,0
PACHECO,-22.8039748,-43.373412,10562,CONCORRENTES,0,0,0,0
PACHECO,-22.8025496,-43.3711323,10563,CONCORRENTES,0,0,0,0
PACHECO,-22.7959176,-43.3510385,10564,CONCORRENTES,0,0,0,0
PACHECO,-22.8029279,-43.3712167,10565,CONCORRENTES,0,0,0,0
PACHECO,-22.8375083,-42.102541,10566,CONCORRENTES,0,0,0,0
PACHECO,-22.8955544,-42.4705646,10567,CONCORRENTES,0,0,0,0
PACHECO,-22.8925691,-42.4678404,10568,CONCORRENTES,0,0,0,0
PACHECO,-22.7442706,-43.7029312,10569,CONCORRENTES,0,0,0,0
PACHECO,-22.4121891,-42.9667426,10570,CONCORRENTES,0,0,0,0
PACHECO,-22.4189782,-42.9744132,10571,CONCORRENTES,0,0,0,0
PACHECO,-22.4106731,-42.9676798,10572,CONCORRENTES,0,0,0,0
PACHECO,-22.1153756,-43.2105369,10573,CONCORRENTES,0,0,0,0
PACHECO,-22.1147275,-43.2075686,10574,CONCORRENTES,0,0,0,0
PACHECO,-22.2443548,-43.7018947,10575,CONCORRENTES,0,0,0,0
PACHECO,-22.5099885,-44.0941603,10576,CONCORRENTES,0,0,0,0
PACHECO,-22.5050531,-44.0922491,10577,CONCORRENTES,0,0,0,0
PACHECO,-22.4976355,-44.1056787,10578,CONCORRENTES,0,0,0,0
PACHECO,-22.5235156,-44.1151551,10579,CONCORRENTES,0,0,0,0
PACHECO,-22.5215538,-44.1027709,10580,CONCORRENTES,0,0,0,0
TAMOIO,-23.008392,-44.3181479,10581,CONCORRENTES,0,0,0,0
TAMOIO,-22.8730848,-42.3372371,10582,CONCORRENTES,0,0,0,0
TAMOIO,-22.8658803,-42.3316919,10583,CONCORRENTES,0,0,0,0
TAMOIO,-22.7812374,-41.9494075,10584,CONCORRENTES,0,0,0,0
TAMOIO,-22.9676878,-42.0228402,10585,CONCORRENTES,0,0,0,0
TAMOIO,-22.4696314,-43.8261062,10586,CONCORRENTES,0,0,0,0
TAMOIO,-22.8800443,-42.0191411,10587,CONCORRENTES,0,0,0,0
TAMOIO,-22.8821112,-42.0277021,10588,CONCORRENTES,0,0,0,0
TAMOIO,-22.8912241,-42.0420517,10589,CONCORRENTES,0,0,0,0
TAMOIO,-22.8435709,-42.0275369,10590,CONCORRENTES,0,0,0,0
TAMOIO,-22.5592215,-42.6890186,10591,CONCORRENTES,0,0,0,0
TAMOIO,-21.8276868,-41.2861152,10592,CONCORRENTES,0,0,0,0
TAMOIO,-21.7837131,-41.3333876,10593,CONCORRENTES,0,0,0,0
TAMOIO,-21.760259,-41.333175,10594,CONCORRENTES,0,0,0,0
TAMOIO,-21.759293,-41.3352196,10595,CONCORRENTES,0,0,0,0
TAMOIO,-21.8380438,-41.2601028,10596,CONCORRENTES,0,0,0,0
TAMOIO,-21.7561069,-41.3212754,10597,CONCORRENTES,0,0,0,0
TAMOIO,-21.7583445,-41.3406193,10598,CONCORRENTES,0,0,0,0
TAMOIO,-21.7639051,-41.3317468,10599,CONCORRENTES,0,0,0,0
TAMOIO,-21.7575604,-41.325132,10600,CONCORRENTES,0,0,0,0
TAMOIO,-21.763974,-41.324655,10601,CONCORRENTES,0,0,0,0
TAMOIO,-22.7718374,-42.9230871,10602,CONCORRENTES,0,0,0,0
TAMOIO,-22.755626,-42.864629,10603,CONCORRENTES,0,0,0,0
TAMOIO,-22.7503358,-42.8604053,10604,CONCORRENTES,0,0,0,0
TAMOIO,-22.7503358,-42.8604053,10605,CONCORRENTES,0,0,0,0
TAMOIO,-21.2068956,-41.8883395,10606,CONCORRENTES,0,0,0,0
TAMOIO,-21.20541,-41.8895793,10607,CONCORRENTES,0,0,0,0
TAMOIO,-21.2039381,-41.8910803,10608,CONCORRENTES,0,0,0,0
TAMOIO,-22.3736301,-41.7777633,10609,CONCORRENTES,0,0,0,0
TAMOIO,-22.5914004,-43.1864695,10610,CONCORRENTES,0,0,0,0
TAMOIO,-22.6609919,-43.0352809,10611,CONCORRENTES,0,0,0,0
TAMOIO,-22.6089633,-43.1784432,10612,CONCORRENTES,0,0,0,0
TAMOIO,-22.6561038,-43.0391276,10613,CONCORRENTES,0,0,0,0
TAMOIO,-22.9115491,-42.8151764,10614,CONCORRENTES,0,0,0,0
TAMOIO,-22.9213935,-42.8174176,10615,CONCORRENTES,0,0,0,0
TAMOIO,-22.9161281,-42.8157705,10616,CONCORRENTES,0,0,0,0
TAMOIO,-22.8814745,-43.08626,10617,CONCORRENTES,0,0,0,0
TAMOIO,-22.943423,-43.029702,10618,CONCORRENTES,0,0,0,0
TAMOIO,-22.9443686,-43.0307422,10619,CONCORRENTES,0,0,0,0
TAMOIO,-22.893431,-43.1222562,10620,CONCORRENTES,0,0,0,0
TAMOIO,-22.8932984,-43.1231552,10621,CONCORRENTES,0,0,0,0
TAMOIO,-22.9177972,-43.0948219,10622,CONCORRENTES,0,0,0,0
TAMOIO,-22.9204642,-43.0907764,10623,CONCORRENTES,0,0,0,0
TAMOIO,-22.9203009,-43.0901226,10624,CONCORRENTES,0,0,0,0
TAMOIO,-22.9202547,-43.0916462,10625,CONCORRENTES,0,0,0,0
TAMOIO,-22.8954523,-43.1238161,10626,CONCORRENTES,0,0,0,0
TAMOIO,-22.9549436,-43.0603086,10627,CONCORRENTES,0,0,0,0
TAMOIO,-22.9068408,-43.0559516,10628,CONCORRENTES,0,0,0,0
TAMOIO,-22.9468672,-43.0313968,10629,CONCORRENTES,0,0,0,0
TAMOIO,-22.9399725,-43.0472769,10630,CONCORRENTES,0,0,0,0
TAMOIO,-22.9533882,-43.0781217,10631,CONCORRENTES,0,0,0,0
TAMOIO,-22.9035697,-43.1192233,10632,CONCORRENTES,0,0,0,0
TAMOIO,-22.9081102,-43.1095565,10633,CONCORRENTES,0,0,0,0
TAMOIO,-22.8236416,-43.3786978,10634,CONCORRENTES,0,0,0,0
TAMOIO,-22.9036992,-43.1222631,10635,CONCORRENTES,0,0,0,0
TAMOIO,-22.901259,-43.1092538,10636,CONCORRENTES,0,0,0,0
TAMOIO,-22.8982839,-43.1031878,10637,CONCORRENTES,0,0,0,0
TAMOIO,-22.9036121,-43.1142229,10638,CONCORRENTES,0,0,0,0
TAMOIO,-22.2849371,-42.5316967,10639,CONCORRENTES,0,0,0,0
TAMOIO,-22.2794789,-42.5325153,10640,CONCORRENTES,0,0,0,0
TAMOIO,-22.3049085,-42.5389884,10641,CONCORRENTES,0,0,0,0
TAMOIO,-22.5093292,-43.1735451,10642,CONCORRENTES,0,0,0,0
TAMOIO,-22.5092635,-43.1743021,10643,CONCORRENTES,0,0,0,0
TAMOIO,-22.5073219,-43.1700327,10644,CONCORRENTES,0,0,0,0
TAMOIO,-22.7098964,-42.6241717,10645,CONCORRENTES,0,0,0,0
TAMOIO,-22.709376,-42.627741,10646,CONCORRENTES,0,0,0,0
TAMOIO,-22.8593556,-43.5492582,10647,CONCORRENTES,0,0,0,0
TAMOIO,-22.9038082,-43.1748679,10648,CONCORRENTES,0,0,0,0
TAMOIO,-22.8096067,-43.0159218,10649,CONCORRENTES,0,0,0,0
TAMOIO,-22.8350644,-43.0541211,10650,CONCORRENTES,0,0,0,0
TAMOIO,-22.8166965,-43.030041,10651,CONCORRENTES,0,0,0,0
TAMOIO,-22.8334206,-43.0795562,10652,CONCORRENTES,0,0,0,0
TAMOIO,-22.8283763,-43.0555833,10653,CONCORRENTES,0,0,0,0
TAMOIO,-22.827514,-43.053354,10654,CONCORRENTES,0,0,0,0
TAMOIO,-22.8274003,-43.0113411,10655,CONCORRENTES,0,0,0,0
TAMOIO,-22.818525,-43.0065364,10656,CONCORRENTES,0,0,0,0
TAMOIO,-22.8197931,-43.0022361,10657,CONCORRENTES,0,0,0,0
TAMOIO,-22.8233373,-43.0475525,10658,CONCORRENTES,0,0,0,0
TAMOIO,-22.8381979,-43.06598,10659,CONCORRENTES,0,0,0,0
TAMOIO,-22.8152576,-43.0234559,10660,CONCORRENTES,0,0,0,0
TAMOIO,-22.8234894,-43.0455772,10661,CONCORRENTES,0,0,0,0
TAMOIO,-22.7972835,-42.979552,10662,CONCORRENTES,0,0,0,0
TAMOIO,-22.83272,-43.041698,10663,CONCORRENTES,0,0,0,0
TAMOIO,-22.8194333,-43.000938,10664,CONCORRENTES,0,0,0,0
TAMOIO,-22.820138,-43.002357,10665,CONCORRENTES,0,0,0,0
TAMOIO,-22.8373959,-42.102329,10666,CONCORRENTES,0,0,0,0
TAMOIO,-22.8371019,-42.102255,10667,CONCORRENTES,0,0,0,0
TAMOIO,-22.8925674,-42.4682764,10668,CONCORRENTES,0,0,0,0
TAMOIO,-22.4124132,-42.9670275,10669,CONCORRENTES,0,0,0,0
TAMOIO,-22.2438983,-43.7021308,10670,CONCORRENTES,0,0,0,0
DROGASMIL,-22.7145975,-43.3269762,10671,CONCORRENTES,0,0,0,0
DROGASMIL,-22.7868857,-43.3117163,10672,CONCORRENTES,0,0,0,0
DROGASMIL,-22.7898668,-43.3070053,10673,CONCORRENTES,0,0,0,0
DROGASMIL,-22.7866898,-43.2864438,10674,CONCORRENTES,0,0,0,0
DROGASMIL,-22.7868276,-43.3106513,10675,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8087442,-43.4166983,10676,CONCORRENTES,0,0,0,0
DROGASMIL,-22.761706,-43.4652843,10677,CONCORRENTES,0,0,0,0
DROGASMIL,-22.7894592,-43.5498611,10678,CONCORRENTES,0,0,0,0
DROGASMIL,-22.7858578,-43.5434011,10679,CONCORRENTES,0,0,0,0
DROGASMIL,-22.7599231,-43.4555069,10680,CONCORRENTES,0,0,0,0
DROGASMIL,-22.7601319,-43.450474,10681,CONCORRENTES,0,0,0,0
